Territory,Division,GDOS_ID,Name,Address,Phone,Zip,Duplicate,DoNotImport,Reason
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017ae6b28aa00200,Perth Amboy Corps - The Salvation Army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017aebd94edb0292,Worthington Woods,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af100a1a502ba,The Salvation Army Family Store & Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af100b70502c0,Lima Salvation Army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af100c02602c3,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af100d80302c9,Drop Box Freedom Baptist Temple,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af100dedd02cc,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af100e7e402cf,Fryeburg Thrift Shop,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af100ef1302d4,Elizabeth Corps - The Salvation Army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af10107f102dd,Monticello Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101220002e0,Graymoor Box Graymoor,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101684602e9,Tiffin Sa Sarmy,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101821d02f2,Jackson Heights Queens Temple,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1018a8502f5,Salvation Army Donation Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101988f02f8,A&A AUTOMOTIVE,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101ad4902fe,New Bedford Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101b22d0301,East Orange Corps - The Salvation  Army,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101db75030a,Long Valley Recycling Center - The Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af101e613030d,Tallmadge  Good Neighbors,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1020a080319,Medina Corp,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1020dc1031c,Canton Corp,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af102163b0321,Seccra Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af10220e00327,Truro Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af102248d032a,Guardian self storage,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1023072032d,NORTH FALMOUTH CONGREGATIONAL,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af10238900330,St Vincent Thrift,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1023abe0333,Mashpee Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af10242240336,CAPE COD HOSPITAL THRIFT,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1024ef20339,Holy Trinity Thrift,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1025161033c,Orleans Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1025d3b033f,Our Lady pf the Cape Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1026c0f0345,Leicester Recycle Center - Salvation Army Donation Drop Box Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1026f160348,Georgetown Crossing Nicklow,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1028ce5034e,Mount Pleasant Township Building,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1029e870354,Fairview Bible Church 104,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af102abda0357,Active Aging 105,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af102b2a2035c,Laser Tool and Plastics 105 gaylords,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af102c53f0367,South Shore 104 Apartments,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af102d346036a,janet ha,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af103007c0370,love it State College,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1030e2b0373,BJ's Portsmouth,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af10326670379,Barnstable Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af103321e037c,Harwich Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af1034115037f,FIRST CHURCH THRIFT,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af103492b0382,Hope Chest,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af103511d0385,Mass Appeal,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017af103609c038a,Leesburg ECO 105 Prebyterian church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017b76eaf03403bd,Volant 105  United Methodist Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017b9af669b803e6,HOPES CHEST,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07ac3a1cf017b9af6aed803e9,FINDERS KEEPERS THRIFT,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c07dddc0d5017de0dfc0720000,Salvation Army Family Store & Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280c38b4e6a75018b707cd8320006,ST Johns Evangelical Lutheran D / O (B-1) PM,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c6887310ba018a9d5851c80071,Victorinox swiss army swiss army,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280c6887310ba018b233d8bcd0076,Bristol Total Fitness Total Fitness,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280df7ba8d8c5017bc42c0b1d0005,Salvation Army Thrift Store - Camp Hill,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280df7bde4873017be83336d80006,warren salvation army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8280df7bde4873017be83441d10009,Associated Charities,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280df7bde4873017c0c42a36c000e,West Nyack Donation Boxes (THQ & CFOT),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8280ff7e261665017e28faa73d0000,Clifton Park Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281118872f81301894e9d4cad004a,S A Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281118872f813018a5014cef2006a,Astoria   Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281118872f813018a6efed3930077,Donation Box Nm New Milford,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281198b4e7107018b6b541d49000c,Brooklyn (ts)  Transfer Station Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281327bcf3fb7017bd39760050003,Piqua Salvation Army,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a238ba001c,Montvale DPW,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a29683001f,Drop Box Feed The Hungry,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a40e110022,Sa Hq,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a45b6d0025,Salvation Army Store & Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a589ad002e,Franklin Township Drop Box 105,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a5bb960031,Conewago Twp Building,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a691f7003b,Lincoln Recyling Metal - Gaylords and Cardboard,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a696c8003e,Lighthouse Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a69bec0041,Bay Ridge  Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a6a0eb0044,COSTCO,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a6aace004a,Store 8,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a6af59004d,Massaro Properties Massaro Properties,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82814785eeac69018654a6b5400050,Webster Transfer Station - Salvation Army Drop Off Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281698873143301898c674338007e,Copley Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281698873143301899bd7ecdd0081,North Norwich Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281707c12ded8017c2b274cb80006,Upper Tyrone Township,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281707c12ded8017c3fbea5b10009,store #4 new paltz,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281707c12ded8017cc5a72427001d,Nashua Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82818e8c5da294018c62be91fc0000,LYNN'S VARIETY,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82818e8d7e020c018d8322d3500004,Brook St W/H P / U (S-1) PM,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281a87de488a2017dfaa38c000003,Waterbury Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281a887bf5fff0187c2111e540002,The Salvation Army Thrift Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281d67d7801a9017d98c68c940005,Salvation Army Store Port Chester,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281de7ccb7fc2017cdf69f0300002,Shelburne Falls Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281ed810069080181999b84de0011,Dairy Queen,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f4e83dfc20055,Salvation Army (Hamburg store),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f4e86eb62005d,Great Wolf Lodge Tanya Keller,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f4e86f1410062,Denmark Transfer Station Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f53ad19480071,Falmouth Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f53ad1f870076,Fryeburg Thrift Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f53ad2786007b,Gray Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f5dfa2d2100b3,Doherty's Variety,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017f6d6cb24800b6,Brunswick Transfer Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017fb05fee9e00bf,Store 1 Drop Box Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a017fbaaa284b00c2,CANTON  HEADQUARTERS,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8281fc7f267c9a018002c8b65c00ce,Harrison Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fc8067d90c0180e036bf590013,Anna Wellness Center 104 Vet Clinic,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8281fe872deb5e018774cf9c05000b,Mt Vernon Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82820286c0ad040186eeec864f0005,Hartford Corps,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82820286c0ad04018712f8d00b000a,Colonial Hills Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82820286c0ad040187181f6fbf000f,Colonial Hills Dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82820e7cf3026e017d277fd05300c4,Milford Corps - The Salvation Army,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82821a872e913a018731e04b7f0000,Parsonsfield Town Office,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8282377e5339b4017e5c77fbf00000,Donation Boxes - Suffern,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8282377e9821a6017ebe57fdd5009c,Moosic Presbyterian Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a8282377e9821a6017ee263ffb10141,Danville Store Pickup,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82826c8bcd6e43018bd28c82cd0002,Bubba's,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82826c8c5da78b018c62be935c0000,PLEASANT STREET GENERAL STORE,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a82826c8c873950018c8bf1a6e40000,The Giving Place,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a82826c8c873950018c8bf1b18d0003,Richfield dropbox,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a8282888041df6601804ae24fbc0000,Limerick Transfer,,,,False,True,Marked do not import
